building,apartment,apartment_id,floor,type,profile_key,segment,rooms,area_m2,balcony_m2,balcony_count,yard,directions,park_view,net_price_ils,total_cost_indexed_ils,plan_score,plan_tier,plan_adjustment_pct,location_score,location_adjustment_pct,total_quality_adjustment_pct,quality_rank_within_segment,quality_tier_within_segment,analysis_confidence,plan_summary,dimensions,outdoor_notes,orientation_note,floor_note,micro_location_note,unit_strengths,unit_risks,verification_needed,plan_image_path
1,28,1-28,6,1B,1B,4 חדרים,4,107.95,11.88,1,False,מזרח - צפון,partial,1676693,1751779,79,B-,-0.2,73.6,0.29,0.09,27,C – חלשה יחסית בסגמנט,בינונית,"תוכנית משפחתית טובה ומרווחת, עם חדר הורים נדיב ומערך שירות מלא. החלל הציבורי ארוך והמרפסת צרה; חדר אחד קומפקטי והזרימה פחות טבעית מהטיפוסים המובילים.",חלל ציבורי באורך כ־7.2 מ׳ וברוחב שימושי סביב 4.06 מ׳; הורים כ־4.43×2.95 מ׳; חדר נוסף כ־3.00×3.15 מ׳; ממ״ד כ־3.76×3.00 מ׳; מרפסת כ־6.35×1.59 מ׳.,"11.88 מ״ר רשומים, אך עומק של כ־1.59 מ׳. מתאימה לישיבה לאורך המרפסת; פחות נוחה לשולחן משפחתי רחב.",אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,המזרח פונה דרך המתחם לכיוון בניין 2 ולכן אינו קו נוף פארק ישיר. הכיוון הצפוני פונה לאזור גן הילדים/המרחב הפנימי; בקומות נמוכות צפויים יותר רעש יום ופרטיות מופחתת.,"קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",הפתיחות המזרחית חלקית בלבד בגלל מבני הפרויקט שממול; אין לתמחר כנוף פארק מלא | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | מרחק מדויק וחלונות נגדיים בבניין 2/3",app/public/plans/apt_b1_28.png
1,29,1-29,6,1C,1C,3 חדרים קומפקטית,3,79.72,13.6,1,False,מזרח - דרום,partial,1188348,1241566,81,B,0.2,76.8,0.86,1.06,4,A – יחידה חזקה בסגמנט,בינונית,"אחת מתוכניות ה־3 חדרים היעילות ביותר: כמעט כל השטח עובד, המרפסת עמוקה ומרובעת, ושני החדרים בגודל סביר. המטבח קומפקטי ואין סוויטת הורים.","חלל ציבורי ברוחב כולל כ־5.83 מ׳; חדרים כ־2.95×3.98 מ׳ וכ־3.54×2.95 מ׳; מרפסת כ־13.6 מ״ר, בעומק קרוב ל־4 מ׳.","מרפסת כ־13.6 מ״ר בעלת פרופורציות עמוקות ומרובעות יחסית — שימושית לאוכל, אירוח ופינת ישיבה.","אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל",קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,"חזית מזרחית-דרומית, אך המזרח מוסתר חלקית על ידי בניין 2. הדרום פונה לרחוב; בקומות נמוכות יש שילוב של כביש וקרבה למתחם.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",הפתיחות המזרחית חלקית בלבד בגלל מבני הפרויקט שממול; אין לתמחר כנוף פארק מלא | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | מרחק מדויק וחלונות נגדיים בבניין 2/3",app/public/plans/apt_b1_29.png
1,30,1-30,6,1D,1D,3 חדרים קומפקטית,3,78.78,7.4,1,False,דרום,none,1148642,1200081,83,B+,0.6,81.4,1.69,2.29,1,A – יחידה חזקה בסגמנט,בינונית-גבוהה,"תוכנית פנימית יעילה ומאוזנת מאוד. בניגוד להערכה הקודמת, המטבח והחלל הציבורי אינם חלשים; החיסרון המרכזי הוא כמות שטח החוץ, לא איכות התכנון הפנימי.","חלל ציבורי כ־5.70×5.38 מ׳; חדרים כ־2.95×3.96 מ׳ וכ־2.89×3.42 מ׳; מרפסת כ־7.4 מ״ר, ברוחב כ־2.4 מ׳ ובצורה מלבנית.","7.4 מ״ר בלבד, אך הצורה מלבנית ועומק של כ־2.4 מ׳ הופכים אותה לשימושית יותר ממרפסת ארוכה וצרה באותו שטח.",אור יום חזק; יש לבדוק הצללה ועומס חום,קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,"פונה דרומה לרחוב ההיקפי. אין חזית בניין קרובה ישירות, אך רעש תנועה והולכי רגל משמעותי יותר בקומות הנמוכות.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b1_30.png
1,32,1-32,7,1A,1A,3 חדרים גדולה,3,87.77,21.67,2,False,מערב - צפון,none,1371044,1432443,82,B+,0.4,78.0,1.08,1.48,5,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"דירת 3 חדרים גדולה ונוחה מאוד, עם חלל ציבורי נדיב ושני חדרים בגודל מלא. חלק מהשטח החיצוני מפוצל ומרפסת הסלון צרה, ולכן השטח הרשום הגבוה אינו כולו שווה באותה מידה לקונה.",חלל ציבורי פתוח ברוחב עד כ־5.76 מ׳; חדרים כ־2.92×3.47 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.8 מ״ר.,"סה״כ 21.67 מ״ר בשתי מרפסות. מרפסת הסלון ארוכה וצרה; המרפסת המעוגלת עמוקה יותר אך מחוברת לחדר שינה. יש ערך ייחודי, אך פחות ממשטח חוץ אחד גדול ושימושי.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום",קומה גבוהה מאוד במלאי מחיר המטרה: יתרון פרטיות ופתיחות; אינה בהכרח קומה עליונה בבניין.,החזית המערבית פונה לרחוב; הצפון פונה לכיוון בניין 3 והמרחב הפנימי. אין נוף פארק. יחידות נמוכות חשופות יותר לכביש ולחזיתות סמוכות.,"קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b1_32.png
1,33,1-33,7,1B,1B,4 חדרים,4,107.95,11.88,1,False,מזרח - צפון,partial,1676693,1751779,79,B-,-0.2,75.2,0.58,0.38,22,B – טובה/ממוצעת בסגמנט,בינונית,"תוכנית משפחתית טובה ומרווחת, עם חדר הורים נדיב ומערך שירות מלא. החלל הציבורי ארוך והמרפסת צרה; חדר אחד קומפקטי והזרימה פחות טבעית מהטיפוסים המובילים.",חלל ציבורי באורך כ־7.2 מ׳ וברוחב שימושי סביב 4.06 מ׳; הורים כ־4.43×2.95 מ׳; חדר נוסף כ־3.00×3.15 מ׳; ממ״ד כ־3.76×3.00 מ׳; מרפסת כ־6.35×1.59 מ׳.,"11.88 מ״ר רשומים, אך עומק של כ־1.59 מ׳. מתאימה לישיבה לאורך המרפסת; פחות נוחה לשולחן משפחתי רחב.",אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,קומה גבוהה מאוד במלאי מחיר המטרה: יתרון פרטיות ופתיחות; אינה בהכרח קומה עליונה בבניין.,המזרח פונה דרך המתחם לכיוון בניין 2 ולכן אינו קו נוף פארק ישיר. הכיוון הצפוני פונה לאזור גן הילדים/המרחב הפנימי; בקומות נמוכות צפויים יותר רעש יום ופרטיות מופחתת.,"קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",הפתיחות המזרחית חלקית בלבד בגלל מבני הפרויקט שממול; אין לתמחר כנוף פארק מלא | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | מרחק מדויק וחלונות נגדיים בבניין 2/3",app/public/plans/apt_b1_33.png
2,1,2-1,1,2A,2A,4 חדרים,4,107.49,11.89,1,False,מערב - צפון,none,1668592,1743316,84,A,0.8,57.4,-2.63,-1.83,37,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.","המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_1.png
2,2,2-2,1,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,71.8,-0.04,0.16,10,C – חלשה יחסית בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.",חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות | קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_2.png
2,3,2-3,1,2C,2C,4 חדרים,4,109.62,12.91,1,False,מזרח - דרום,full,1711772,1788430,82,B+,0.4,75.6,0.65,1.05,18,B – טובה/ממוצעת בסגמנט,בינונית,דירת 4 חדרים מרווחת עם סלון טוב ומרפסת עמוקה. חדר אחד גדול מאוד ושניים קומפקטיים יותר; המטבח ממוקם בצד החלל ופחות אינטגרלי מטיפוסים מובילים.,"סלון כ־5.87×4.02 מ׳; מרפסת 12.91 מ״ר, בערך 2.79–3.0×4.12 מ׳; חדרים כ־4.31×2.97 מ׳, 3.07×3.21 מ׳ ו־2.95×3.67 מ׳.",מרפסת עמוקה ומלבנית יחסית — אחת המרפסות השימושיות בפרויקט.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.","חזית מזרחית-דרומית לכיוון הפארק והשטחים הפתוחים; זו אחת מחשיפות המיקום החזקות בפרויקט. הקומות הנמוכות עדיין מושפעות מעצים, דרך היקפית ופרטיות.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות | קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_3.png
2,4,2-4,1,2D,2D,3 חדרים קומפקטית,3,78.65,7.35,1,False,דרום,none,1146586,1197933,82,B+,0.4,62.8,-1.66,-1.26,22,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה מאוד, כמעט זהה ל־1D. החלל הציבורי רחב והחדרים עובדים; המרפסת קטנה אך בעלת צורה שימושית.",חלל ציבורי כ־5.70×5.38 מ׳; חדרים כ־2.95×3.96 מ׳ וכ־2.89×3.50 מ׳; מרפסת 7.35 מ״ר ברוחב כ־2.4 מ׳.,"מרפסת קטנה, אך מלבנית ולא מסדרונית. מתאימה לשולחן קטן או פינת ישיבה.",אור יום חזק; יש לבדוק הצללה ועומס חום,"קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.","פונה דרומה לרחוב ההיקפי. פתיחות עדיפה על חצר פנימית, אך רעש תנועה והולכי רגל בקומות נמוכות.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה | חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_4.png
2,5,2-5,1,2E,2E,3 חדרים קומפקטית,3,79.9,13.83,1,False,מערב - דרום,none,1191879,1245255,81,B,0.2,60.0,-2.16,-1.96,26,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"דירת 3 חדרים עם מרפסת מצוינת ומערך רחצה עשיר. החללים טובים, אך פיצול חדרי השינה וגרעין הרחצה המרכזי יוצרים פחות יעילות מתוכניות 1C/1D.",סלון/אוכל ברוחב כולל כ־5.83 מ׳; מטבח כ־2.58×3.86 מ׳; חדרים כ־3.54×3.57 מ׳ וכ־3.76×3.02 מ׳; מרפסת כ־3.44×4.04 מ׳.,"13.83 מ״ר בצורה כמעט ריבועית, עומק מעל 3.4 מ׳ — מרפסת שימושית מאוד.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.","המערב פונה לתוך המתחם/בניין 1 והדרום לרחוב. שילוב של פרטיות בינונית, פעילות חצר ורעש כביש.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_5.png
2,6,2-6,2,2A,2A,4 חדרים,4,107.49,11.89,1,False,מערב - צפון,none,1668592,1743316,84,A,0.8,61.8,-1.84,-1.04,33,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה נמוכה-בינונית: שיפור ביחס לקומה 1, אך עדיין רגישה לרעש, פרטיות ועצים.","המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 2 עדיין נמוכה יחסית, אך עדיפה משמעותית על קומה 1 בפרטיות | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_6.png
2,7,2-7,2,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,78.4,1.15,1.35,6,B – טובה/ממוצעת בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה נמוכה-בינונית: שיפור ביחס לקומה 1, אך עדיין רגישה לרעש, פרטיות ועצים.",חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות | קומה 2 עדיין נמוכה יחסית, אך עדיפה משמעותית על קומה 1 בפרטיות | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_7.png
2,8,2-8,2,2C,2C,4 חדרים,4,109.62,12.91,1,False,מזרח - דרום,full,1711772,1788430,82,B+,0.4,81.8,1.76,2.16,12,B – טובה/ממוצעת בסגמנט,בינונית,דירת 4 חדרים מרווחת עם סלון טוב ומרפסת עמוקה. חדר אחד גדול מאוד ושניים קומפקטיים יותר; המטבח ממוקם בצד החלל ופחות אינטגרלי מטיפוסים מובילים.,"סלון כ־5.87×4.02 מ׳; מרפסת 12.91 מ״ר, בערך 2.79–3.0×4.12 מ׳; חדרים כ־4.31×2.97 מ׳, 3.07×3.21 מ׳ ו־2.95×3.67 מ׳.",מרפסת עמוקה ומלבנית יחסית — אחת המרפסות השימושיות בפרויקט.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומה נמוכה-בינונית: שיפור ביחס לקומה 1, אך עדיין רגישה לרעש, פרטיות ועצים.","חזית מזרחית-דרומית לכיוון הפארק והשטחים הפתוחים; זו אחת מחשיפות המיקום החזקות בפרויקט. הקומות הנמוכות עדיין מושפעות מעצים, דרך היקפית ופרטיות.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות | קומה 2 עדיין נמוכה יחסית, אך עדיפה משמעותית על קומה 1 בפרטיות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_8.png
2,9,2-9,2,2D,2D,3 חדרים קומפקטית,3,78.65,7.35,1,False,דרום,none,1146586,1197933,82,B+,0.4,67.6,-0.79,-0.39,14,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה מאוד, כמעט זהה ל־1D. החלל הציבורי רחב והחדרים עובדים; המרפסת קטנה אך בעלת צורה שימושית.",חלל ציבורי כ־5.70×5.38 מ׳; חדרים כ־2.95×3.96 מ׳ וכ־2.89×3.50 מ׳; מרפסת 7.35 מ״ר ברוחב כ־2.4 מ׳.,"מרפסת קטנה, אך מלבנית ולא מסדרונית. מתאימה לשולחן קטן או פינת ישיבה.",אור יום חזק; יש לבדוק הצללה ועומס חום,"קומה נמוכה-בינונית: שיפור ביחס לקומה 1, אך עדיין רגישה לרעש, פרטיות ועצים.","פונה דרומה לרחוב ההיקפי. פתיחות עדיפה על חצר פנימית, אך רעש תנועה והולכי רגל בקומות נמוכות.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 2 עדיין נמוכה יחסית, אך עדיפה משמעותית על קומה 1 בפרטיות | חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_9.png
2,10,2-10,2,2E,2E,3 חדרים קומפקטית,3,79.9,13.83,1,False,מערב - דרום,none,1191879,1245255,81,B,0.2,64.6,-1.33,-1.13,21,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"דירת 3 חדרים עם מרפסת מצוינת ומערך רחצה עשיר. החללים טובים, אך פיצול חדרי השינה וגרעין הרחצה המרכזי יוצרים פחות יעילות מתוכניות 1C/1D.",סלון/אוכל ברוחב כולל כ־5.83 מ׳; מטבח כ־2.58×3.86 מ׳; חדרים כ־3.54×3.57 מ׳ וכ־3.76×3.02 מ׳; מרפסת כ־3.44×4.04 מ׳.,"13.83 מ״ר בצורה כמעט ריבועית, עומק מעל 3.4 מ׳ — מרפסת שימושית מאוד.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומה נמוכה-בינונית: שיפור ביחס לקומה 1, אך עדיין רגישה לרעש, פרטיות ועצים.","המערב פונה לתוך המתחם/בניין 1 והדרום לרחוב. שילוב של פרטיות בינונית, פעילות חצר ורעש כביש.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 2 עדיין נמוכה יחסית, אך עדיפה משמעותית על קומה 1 בפרטיות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_10.png
2,11,2-11,3,2A,2A,4 חדרים,4,107.49,11.89,1,False,מערב - צפון,none,1668592,1743316,84,A,0.8,65.6,-1.15,-0.35,29,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומת ביניים: נקודת בסיס טובה בין נגישות, פרטיות ופתיחות.","המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_11.png
